level_0,index,Price,Year,Mileage,City,State,Vin,Make,Model,Suggested VIN,Error Code,Possible Values,Additional Error Text,Error Text,Vehicle Descriptor,Destination Market,Make,Manufacturer Name,Model,Model Year,Plant City,Series,Trim,Vehicle Type,Plant Country,Plant Company Name,Plant State,Trim2,Series2,Note,Base Price ($),Non-Land Use,Body Class,Doors,Windows,Wheel Base Type,Track Width (inches),Gross Vehicle Weight Rating From,Bed Length (inches),Curb Weight (pounds),Wheel Base (inches) From,Wheel Base (inches) To,Gross Combination Weight Rating From,Gross Combination Weight Rating To,Gross Vehicle Weight Rating To,Bed Type,Cab Type,Trailer Type Connection,Trailer Body Type,Trailer Length (feet),Other Trailer Info,Number of Wheels,Wheel Size Front (inches),Wheel Size Rear (inches),Entertainment System,Steering Location,Number of Seats,Number of Seat Rows,Transmission Style,Transmission Speeds,Drive Type,Axles,Axle Configuration,Brake System Type,Brake System Description,Other Battery Info,Battery Type,Number of Battery Cells per Module,Battery Current (Amps) From,Battery Voltage (Volts) From,Battery Energy (kWh) From,EV Drive Unit,Battery Current (Amps) To,Battery Voltage (Volts) To,Battery Energy (kWh) To,Number of Battery Modules per Pack,Number of Battery Packs per Vehicle,Charger Level,Charger Power (kW),Engine Number of Cylinders,Displacement (CC),Displacement (CI),Displacement (L),Engine Stroke Cycles,Engine Model,Engine Power (kW),Fuel Type - Primary,Valve Train Design,Engine Configuration,Fuel Type - Secondary,Fuel Delivery / Fuel Injection Type,Engine Brake (hp) From,Cooling Type,Engine Brake (hp) To,Electrification Level,Other Engine Info,Turbo,Top Speed (MPH),Engine Manufacturer,Pretensioner,Seat Belt Type,Other Restraint System Info,Curtain Air Bag Locations,Seat Cushion Air Bag Locations,Front Air Bag Locations,Knee Air Bag Locations,Side Air Bag Locations,Anti-lock Braking System (ABS),Electronic Stability Control (ESC),Traction Control,Tire Pressure Monitoring System (TPMS) Type,Active Safety System Note,Auto-Reverse System for Windows and Sunroofs,Automatic Pedestrian Alerting Sound (for Hybrid and EV only),Event Data Recorder (EDR),Keyless Ignition,SAE Automation Level From,SAE Automation Level To,Adaptive Cruise Control (ACC),Crash Imminent Braking (CIB),Blind Spot Warning (BSW),Forward Collision Warning (FCW),Lane Departure Warning (LDW),Lane Keeping Assistance (LKA),Backup Camera,Parking Assist,Bus Length (feet),Bus Floor Configuration Type,Bus Type,Other Bus Info,Custom Motorcycle Type,Motorcycle Suspension Type,Motorcycle Chassis Type,Other Motorcycle Info,Dynamic Brake Support (DBS),Pedestrian Automatic Emergency Braking (PAEB),Automatic Crash Notification (ACN) / Advanced Automatic Crash Notification (AACN),Daytime Running Light (DRL),Headlamp Light Source,Semiautomatic Headlamp Beam Switching,Adaptive Driving Beam (ADB),Rear Cross Traffic Alert,Rear Automatic Emergency Braking,Blind Spot Intervention (BSI),Lane Centering Assistance
158,16050,15991,2016,21042,Carson,CA,KNAFX4A8XG5608054,Kia,ForteAutomatic,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,KNAFX4A8*G5,,KIA,HYUNDAI-KIA AMERICA TECHNICAL CENTER INC (HATCI),Forte,2016,HWASUNG,,"GLS, JSL, TAX (Middle Grade)",PASSENGER CAR,SOUTH KOREA,Kia Motors Corporation,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2000,122.0474881894,2,,GDI Nu,,Gasoline,Dual Overhead Cam (DOHC),In-Line,,,,,,,,,,,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
159,16051,12500,2015,27366,South Gate,CA,5XXGM4A73FG446561,Kia,OptimaLX,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,5XXGM4A7*FG,,KIA,"KIA GEORGIA, INC",Optima,2015,,GL(Middle-low grade),,PASSENGER CAR,UNITED STATES (USA),"Kia Motor Manufacturing, Georgia",GEORGIA,,QF F/L,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400.0,146.45698582735,2.4,,DOHC GDI THETA II,,Gasoline,Dual Overhead Cam (DOHC),,,Stoichiometric Gasoline Direct Injection (SGDI),,,,,,,,,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
160,16052,12489,2017,13680,Modesto,CA,KNADM4A3XH6015746,Kia,RioLX,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,KNADM4A3*H6,,KIA,HYUNDAI-KIA AMERICA TECHNICAL CENTER INC (HATCI),Rio,2017,GWANGMYEONG,LX,,PASSENGER CAR,SOUTH KOREA,Sohari Plant,SOUTH GYEONGSANG PROVINCE,,,,14165,,Sedan/Saloon,4,,,,,,,101.2,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,4,15,15,,Left-Hand Drive (LHD),5,2,,6,FWD/Front-Wheel Drive,2,,,,,,,,,,,,,,,,,,4,1600.0,97.63799055157,1.6,,,102.9066,Gasoline,Dual Overhead Cam (DOHC),,,,138,,,,,,108,,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,Standard,Standard,Direct,,Standard,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,Standard,,,,,Standard,,,,,
161,16053,15494,2015,15954,GARDEN GROVE,CA,KNAGM4A77F5631682,Kia,OptimaLX,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,KNAGM4A7*F5,,KIA,HYUNDAI-KIA AMERICA TECHNICAL CENTER INC (HATCI),Optima,2015,HWASUNG,GL - Middle-low,,PASSENGER CAR,SOUTH KOREA,Kia Motors Corporation,,,TF F/L,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400.0,146.45698582735,2.4,,DOHC GDI Theta II,,Gasoline,Dual Overhead Cam (DOHC),,,Stoichiometric Gasoline Direct Injection (SGDI),,,,,,,,,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
162,16054,14249,2015,19308,Auburn,CA,5XXGM4A70FG477959,Kia,OptimaLX,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,5XXGM4A7*FG,,KIA,"KIA GEORGIA, INC",Optima,2015,,GL(Middle-low grade),,PASSENGER CAR,UNITED STATES (USA),"Kia Motor Manufacturing, Georgia",GEORGIA,,QF F/L,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400.0,146.45698582735,2.4,,DOHC GDI THETA II,,Gasoline,Dual Overhead Cam (DOHC),,,Stoichiometric Gasoline Direct Injection (SGDI),,,,,,,,,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
163,16055,11980,2015,35197,Pacoima,CA,KNAGM4AD1F5078551,Kia,Optima,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,KNAGM4AD*F5,,KIA,HYUNDAI-KIA AMERICA TECHNICAL CENTER INC (HATCI),Optima,2015,HWASUNG,GL - Middle-low,Hybrid,PASSENGER CAR,SOUTH KOREA,Kia Motors Corporation,,,TF HEV,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,Capacity : 5.3 Ah,,,,270,,,,,,,,,,,2400.0,146.45698582735,2.4,,MPI THETA II,,Gasoline,,,Electric,Multipoint Fuel Injection (MPFI),,,,Strong HEV (Hybrid Electric Vehicle),Motor : [3-phase AC] : 35KW,,,,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
164,16056,11499,2016,17592,San Diego,CA,KNADM4A34G6691981,Kia,RioSedan,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,KNADM4A3*G6,,KIA,HYUNDAI-KIA AMERICA TECHNICAL CENTER INC (HATCI),Rio,2016,SOHARI,LX A/T,,PASSENGER CAR,SOUTH KOREA,Kia Motors Corporation,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1600.0,97.63799055157,1.6,,Gamma,102.9066,Gasoline,Dual Overhead Cam (DOHC),In-Line,,,138,,,,,,,,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
165,16057,18495,2017,463,Carson,CA,3KPFK4A79HE044945,Kia,ForteLX,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,3KPFK4A7*HE,,KIA,KIA  MEXICO S.A. DE C.V.,Forte,2017,TIJUANA,LX Base,,PASSENGER CAR,MEXICO,KMM,,,,,16600.00,,Sedan/Saloon,4,,,,,,,106.30,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,4,15,15,,Left-Hand Drive (LHD),5,2,,,,2,,,,,,,,,,,,,,,,,,4,2000.0,122.04748818946,2.0,,MPI Nu,109.6179,Gasoline,Dual Overhead Cam (DOHC),,,,147,,,,,,,KMC,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,Standard,Standard,Direct,,Standard,,,,,,,,,,,,Standard,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,Standard,,,Standard,,Standard,,,,,
166,16058,11600,2015,39220,Covina,CA,KNAGM4A73F5562716,Kia,OptimaLX,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,KNAGM4A7*F5,,KIA,HYUNDAI-KIA AMERICA TECHNICAL CENTER INC (HATCI),Optima,2015,HWASUNG,GL - Middle-low,,PASSENGER CAR,SOUTH KOREA,Kia Motors Corporation,,,TF F/L,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400.0,146.45698582735,2.4,,DOHC GDI Theta II,,Gasoline,Dual Overhead Cam (DOHC),,,Stoichiometric Gasoline Direct Injection (SGDI),,,,,,,,,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
167,16059,12999,2015,34166,Richmond,CA,KNAFX4A87F5336447,Kia,ForteEX,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,KNAFX4A8*F5,,KIA,HYUNDAI-KIA AMERICA TECHNICAL CENTER INC (HATCI),Forte,2015,HWASUNG,GLS / JSL / TAX (Middle Grade),,PASSENGER CAR,SOUTH KOREA,Kia Motors Corporation,,,YD (4DR/5DR),,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,122.04748818946,2.0,,DOHC GDI Nu,,Gasoline,Dual Overhead Cam (DOHC),,,Stoichiometric Gasoline Direct Injection (SGDI),,,,,,,,,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
168,16060,16888,2016,1058,San Jose,CA,KNAFZ4A86G5446580,Kia,ForteAutomatic,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,KNAFZ4A8*G5,,KIA,HYUNDAI-KIA AMERICA TECHNICAL CENTER INC (HATCI),Forte,2016,HWASUNG,,TOP (High Grade),PASSENGER CAR,SOUTH KOREA,Kia Motors Corporation,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2000,122.0474881894,2,,GDI Nu,,Gasoline,Dual Overhead Cam (DOHC),In-Line,,,,,,,,,,,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
169,16061,14985,2015,8531,Mission Viejo,CA,5XXGM4A78FG511775,Kia,OptimaLX,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,5XXGM4A7*FG,,KIA,"KIA GEORGIA, INC",Optima,2015,,GL(Middle-low grade),,PASSENGER CAR,UNITED STATES (USA),"Kia Motor Manufacturing, Georgia",GEORGIA,,QF F/L,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400.0,146.45698582735,2.4,,DOHC GDI THETA II,,Gasoline,Dual Overhead Cam (DOHC),,,Stoichiometric Gasoline Direct Injection (SGDI),,,,,,,,,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
170,16062,18495,2017,1378,Carson,CA,3KPFK4A76HE118841,Kia,ForteLX,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,3KPFK4A7*HE,,KIA,KIA  MEXICO S.A. DE C.V.,Forte,2017,TIJUANA,LX Base,,PASSENGER CAR,MEXICO,KMM,,,,,16600.00,,Sedan/Saloon,4,,,,,,,106.30,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,4,15,15,,Left-Hand Drive (LHD),5,2,,,,2,,,,,,,,,,,,,,,,,,4,2000.0,122.04748818946,2.0,,MPI Nu,109.6179,Gasoline,Dual Overhead Cam (DOHC),,,,147,,,,,,,KMC,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,Standard,Standard,Direct,,Standard,,,,,,,,,,,,Standard,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,Standard,,,Standard,,Standard,,,,,
171,16063,14495,2015,29686,GARDEN GROVE,CA,5XXGM4A73FG406688,Kia,OptimaLX,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,5XXGM4A7*FG,,KIA,"KIA GEORGIA, INC",Optima,2015,,GL(Middle-low grade),,PASSENGER CAR,UNITED STATES (USA),"Kia Motor Manufacturing, Georgia",GEORGIA,,QF F/L,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400.0,146.45698582735,2.4,,DOHC GDI THETA II,,Gasoline,Dual Overhead Cam (DOHC),,,Stoichiometric Gasoline Direct Injection (SGDI),,,,,,,,,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
172,16064,11900,2014,29156,Covina,CA,KNAGM4AD4E5070359,Kia,Optima,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,KNAGM4AD*E5,,KIA,HYUNDAI-KIA AMERICA TECHNICAL CENTER INC (HATCI),Optima,2014,HWASUNG,GL - Middle-low,HEV F/L,PASSENGER CAR,SOUTH KOREA,Kia Motors Corporation,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,Capacity : 5.3 Ah,Lithium-Ion/Li-Ion,,,270,,,,,,,,,,,2400.0,146.45698582735,2.4,,DOHC MPI THETA II,,Gasoline,Dual Overhead Cam (DOHC),,Electric,Multipoint Fuel Injection (MPFI),,,,Strong HEV (Hybrid Electric Vehicle),,,,,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
173,16065,16999,2017,2528,Laguna Niguel,CA,KNAGT4L39H5132642,Kia,OptimaLX,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,KNAGT4L3*H5,,KIA,HYUNDAI-KIA AMERICA TECHNICAL CENTER INC (HATCI),Optima,2017,HWASUNG,Hybrid Base,,PASSENGER CAR,SOUTH KOREA,,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2400.0,146.45698582735,2.4,,GDI,137.9545,Gasoline,Dual Overhead Cam (DOHC),In-Line,,,185,,,,,,,KMC,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
174,16066,11499,2014,33635,Montebello,CA,5XXGM4A70EG319068,Kia,OptimaLX,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,5XXGM4A7*EG,,KIA,"KIA GEORGIA, INC",Optima,2014,,2.4 LX STD/Conv,,PASSENGER CAR,UNITED STATES (USA),"Kia Motor Manufacturing, Georgia",GEORGIA,,QF F/L,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400.0,146.45698582735,2.4,,DOHC GDI THETA II,,Gasoline,Dual Overhead Cam (DOHC),,,Stoichiometric Gasoline Direct Injection (SGDI),,,,,,,,,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
175,16067,13300,2016,12139,El Cajon,CA,KNAFK5A82G5597572,Kia,Forte,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,KNAFK5A8*G5,,KIA,HYUNDAI-KIA AMERICA TECHNICAL CENTER INC (HATCI),Forte,2016,HWASUNG,,GL (Middle-Low Grade),PASSENGER CAR,SOUTH KOREA,Kia Motors Corporation,,,,,,,Sedan/Saloon,5,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2000,122.0474881894,2,,GDI Nu,,Gasoline,Dual Overhead Cam (DOHC),In-Line,,,,,,,,,,,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
176,16068,11997,2016,14167,Bellflower,CA,KNAFX5A87G5491300,Kia,Forte,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,KNAFX5A8*G5,,KIA,HYUNDAI-KIA AMERICA TECHNICAL CENTER INC (HATCI),Forte,2016,HWASUNG,,"GLS, JSL, TAX (Middle Grade)",PASSENGER CAR,SOUTH KOREA,Kia Motors Corporation,,,,,,,Sedan/Saloon,5,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2000,122.0474881894,2,,GDI Nu,,Gasoline,Dual Overhead Cam (DOHC),In-Line,,,,,,,,,,,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
177,16069,14450,2016,32820,Hemet,CA,5XXGT4L37GG004557,Kia,OptimaLX,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,5XXGT4L3*GG,,KIA,"KIA GEORGIA, INC",Optima,2016,,GL,JFa,PASSENGER CAR,UNITED STATES (USA),"Kia Motor Manufacturing, Georgia",GEORGIA,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2400.0,146.45698582735,2.4,,T-GDI THETA II,,Gasoline,Dual Overhead Cam (DOHC),,,,,,,,,Yes,,,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
178,16070,14500,2016,30013,Cathedral City,CA,5XXGT4L39GG004561,Kia,OptimaLX,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,5XXGT4L3*GG,,KIA,"KIA GEORGIA, INC",Optima,2016,,GL,JFa,PASSENGER CAR,UNITED STATES (USA),"Kia Motor Manufacturing, Georgia",GEORGIA,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2400.0,146.45698582735,2.4,,T-GDI THETA II,,Gasoline,Dual Overhead Cam (DOHC),,,,,,,,,Yes,,,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
179,16071,13595,2016,38461,Riverside,CA,KNAFX4A68G5444317,Kia,ForteAutomatic,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,KNAFX4A6*G5,,KIA,HYUNDAI-KIA AMERICA TECHNICAL CENTER INC (HATCI),Forte,2016,HWASUNG,,"GLS, JSL, TAX (Middle Grade)",PASSENGER CAR,SOUTH KOREA,Kia Motors Corporation,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1800.0,109.84273937051,1.8,,MPI Nu,,Gasoline,Dual Overhead Cam (DOHC),In-Line,,,,,,,,,,,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
180,16072,16995,2016,7,Irvine,CA,KNAGT4L30G5088190,Kia,OptimaLX,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,KNAGT4L3*G5,,KIA,HYUNDAI-KIA AMERICA TECHNICAL CENTER INC (HATCI),Optima,2016,HWASUNG,LX,,PASSENGER CAR,SOUTH KOREA,Kia Motors Corporation,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2400.0,146.45698582735,2.4,,GDI THETA II,137.9545,Gasoline,Dual Overhead Cam (DOHC),In-Line,,,185,,,,,,,,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
181,16073,16995,2016,10,Irvine,CA,KNAGT4L30G5083992,Kia,OptimaLX,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,KNAGT4L3*G5,,KIA,HYUNDAI-KIA AMERICA TECHNICAL CENTER INC (HATCI),Optima,2016,HWASUNG,LX,,PASSENGER CAR,SOUTH KOREA,Kia Motors Corporation,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2400.0,146.45698582735,2.4,,GDI THETA II,137.9545,Gasoline,Dual Overhead Cam (DOHC),In-Line,,,185,,,,,,,,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
182,16074,16995,2016,11,Irvine,CA,KNAGT4L39G5071713,Kia,OptimaLX,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,KNAGT4L3*G5,,KIA,HYUNDAI-KIA AMERICA TECHNICAL CENTER INC (HATCI),Optima,2016,HWASUNG,LX,,PASSENGER CAR,SOUTH KOREA,Kia Motors Corporation,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2400.0,146.45698582735,2.4,,GDI THETA II,137.9545,Gasoline,Dual Overhead Cam (DOHC),In-Line,,,185,,,,,,,,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
183,16075,16995,2016,80,Irvine,CA,5XXGT4L39GG075453,Kia,OptimaLX,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,5XXGT4L3*GG,,KIA,"KIA GEORGIA, INC",Optima,2016,,GL,JFa,PASSENGER CAR,UNITED STATES (USA),"Kia Motor Manufacturing, Georgia",GEORGIA,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2400.0,146.45698582735,2.4,,T-GDI THETA II,,Gasoline,Dual Overhead Cam (DOHC),,,,,,,,,Yes,,,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
